bodies,reactants,products,id,family,type,depth,status,verdict
2,F2+ + C_1D,F + F + C+,cand_F2p_C_1D_diss_F_F_Cp,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.05 eV
2,F+ + C_1S,F + C+,cand_Fp_C_1S_char_F_Cp,ion_neutral,charge_transfer,2,candidate,exothermic by 8.85 eV
2,F2+ + C_1S,F2 + C+,cand_F2p_C_1S_char_F2_Cp,ion_neutral,charge_transfer,2,candidate,exothermic by 7.11 eV
2,F2+ + C_1S,F + F + C+,cand_F2p_C_1S_diss_F_F_Cp,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 5.47 eV
2,F2+ + C_1S,F+ + F + C,cand_F2p_C_1S_diss_Fp_F_C,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.69 eV
2,F2+ + F,F2 + F+,cand_F2p_F_char_F2_Fp,ion_neutral,charge_transfer,2,candidate,endothermic by 1.73 eV
2,F2+ + F*,F2 + F+,cand_F2p_F*_char_F2_Fp,ion_neutral,charge_transfer,2,candidate,endothermic by 1.73 eV
2,F+ + F2,F + F2+,cand_Fp_F2_char_F_F2p,ion_neutral,charge_transfer,1,candidate,exothermic by 1.73 eV
2,F+ + F2,F+ + F + F,cand_Fp_F2_reac_Fp_F_F,ion_neutral,reactive_scattering,1,candidate,endothermic by 1.65 eV
2,F+ + F2*,F + F2+,cand_Fp_F2*_char_F_F2p,ion_neutral,charge_transfer,2,candidate,exothermic by 1.73 eV
2,F+ + F2*,F+ + F + F,cand_Fp_F2*_reac_Fp_F_F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
2,F+ + F2_v,F + F2+,cand_Fp_F2_v_char_F_F2p,ion_neutral,charge_transfer,2,candidate,exothermic by 1.73 eV
2,F+ + F2_v,F+ + F + F,cand_Fp_F2_v_reac_Fp_F_F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
2,F2+ + F2,F + F + F2+,cand_F2p_F2_reac_F_F_F2p,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
2,F2+ + F2*,F + F + F2+,cand_F2p_F2*_reac_F_F_F2p,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
2,F2+ + F2_v,F + F + F2+,cand_F2p_F2_v_reac_F_F_F2p,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV
