id,equation,family,type,depth,status,verdict,decided
cand_CF3p_F2*_reac_CF3p_F_F,CF3+ + F2* -> CF3+ + F + F,ion_neutral,reactive_scattering,2,candidate,comparable,yes
cand_CF3p_F2_v_reac_CF3p_F_F,CF3+ + F2_v -> CF3+ + F + F,ion_neutral,reactive_scattering,2,candidate,comparable,yes
cand_CF4p_Ar_char_CF4_Arp,CF4+ + Ar -> CF4 + Ar+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_CF4p_Ar_diss_CF3p_F_Ar,CF4+ + Ar -> CF3+ + F + Ar,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_Ar_4s_char_CF4_Arp,CF4+ + Ar_4s -> CF4 + Ar+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_CF4p_Ar_4s_diss_CF3p_F_Ar,CF4+ + Ar_4s -> CF3+ + F + Ar,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_Ar_4s_diss_CF3_Fp_Ar,CF4+ + Ar_4s -> CF3 + F+ + Ar,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_Ar_4s_diss_CF3_F_Arp,CF4+ + Ar_4s -> CF3 + F + Ar+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_Ar_4s_diss_CF2p_F2_Ar,CF4+ + Ar_4s -> CF2+ + F2 + Ar,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_Ar_4s_diss_CF2_F2p_Ar,CF4+ + Ar_4s -> CF2 + F2+ + Ar,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_Ar_4s_diss_CF2_F2_Arp,CF4+ + Ar_4s -> CF2 + F2 + Ar+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_char_CF4_Cp,CF4+ + C -> CF4 + C+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_diss_CF3p_F_C,CF4+ + C -> CF3+ + F + C,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_CF4_diss_CF3p_F_CF4,CF4+ + CF4 -> CF3+ + F + CF4,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_CF4*_diss_CF3p_F_CF4,CF4+ + CF4* -> CF3+ + F + CF4,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_CF4_v_diss_CF3p_F_CF4,CF4+ + CF4_v -> CF3+ + F + CF4,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_1D_char_CF4_Cp,CF4+ + C_1D -> CF4 + C+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_1D_diss_CF3p_F_C,CF4+ + C_1D -> CF3+ + F + C,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_1D_diss_CF3_F_Cp,CF4+ + C_1D -> CF3 + F + C+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_1S_char_CF4_Cp,CF4+ + C_1S -> CF4 + C+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_1S_diss_CF3p_F_C,CF4+ + C_1S -> CF3+ + F + C,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_1S_diss_CF3_F_Cp,CF4+ + C_1S -> CF3 + F + C+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_1S_diss_CF2p_F2_C,CF4+ + C_1S -> CF2+ + F2 + C,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_C_1S_diss_CF2_F2_Cp,CF4+ + C_1S -> CF2 + F2 + C+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_F_diss_CF3p_F_F,CF4+ + F -> CF3+ + F + F,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_F*_diss_CF3p_F_F,CF4+ + F* -> CF3+ + F + F,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_F2_char_CF4_F2p,CF4+ + F2 -> CF4 + F2+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_CF4p_F2_diss_CF3p_F_F2,CF4+ + F2 -> CF3+ + F + F2,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_F2_reac_CF4p_F_F,CF4+ + F2 -> CF4+ + F + F,ion_neutral,reactive_scattering,2,candidate,comparable,yes
cand_CF4p_F2*_char_CF4_F2p,CF4+ + F2* -> CF4 + F2+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_CF4p_F2*_diss_CF3p_F_F2,CF4+ + F2* -> CF3+ + F + F2,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_F2*_reac_CF4p_F_F,CF4+ + F2* -> CF4+ + F + F,ion_neutral,reactive_scattering,2,candidate,comparable,yes
cand_CF4p_F2_v_char_CF4_F2p,CF4+ + F2_v -> CF4 + F2+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_CF4p_F2_v_diss_CF3p_F_F2,CF4+ + F2_v -> CF3+ + F + F2,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_CF4p_F2_v_reac_CF4p_F_F,CF4+ + F2_v -> CF4+ + F + F,ion_neutral,reactive_scattering,2,candidate,comparable,yes
cand_Fp_C_char_F_Cp,F+ + C -> F + C+,ion_neutral,charge_transfer,2,candidate,fast,yes
cand_Fp_C_1D_char_F_Cp,F+ + C_1D -> F + C+,ion_neutral,charge_transfer,2,candidate,fast,yes
cand_Fp_C_1S_char_F_Cp,F+ + C_1S -> F + C+,ion_neutral,charge_transfer,2,candidate,fast,yes
cand_Fp_F2*_char_F_F2p,F+ + F2* -> F + F2+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_Fp_F2*_reac_Fp_F_F,F+ + F2* -> F+ + F + F,ion_neutral,reactive_scattering,2,candidate,comparable,yes
cand_Fp_F2_v_char_F_F2p,F+ + F2_v -> F + F2+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_Fp_F2_v_reac_Fp_F_F,F+ + F2_v -> F+ + F + F,ion_neutral,reactive_scattering,2,candidate,comparable,yes
cand_F2p_Ar_char_F2_Arp,F2+ + Ar -> F2 + Ar+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_Ar_diss_F_F_Arp,F2+ + Ar -> F + F + Ar+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_Ar_4s_char_F2_Arp,F2+ + Ar_4s -> F2 + Ar+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_Ar_4s_diss_Fp_F_Ar,F2+ + Ar_4s -> F+ + F + Ar,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_Ar_4s_diss_F_F_Arp,F2+ + Ar_4s -> F + F + Ar+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_C_char_F2_Cp,F2+ + C -> F2 + C+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_C_diss_F_F_Cp,F2+ + C -> F + F + C+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_CF4_char_F2_CF4p,F2+ + CF4 -> F2 + CF4+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_CF4_diss_F_F_CF4p,F2+ + CF4 -> F + F + CF4+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_CF4_diss_F2_CF3p_F,F2+ + CF4 -> F2 + CF3+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_CF4*_char_F2_CF4p,F2+ + CF4* -> F2 + CF4+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_CF4*_diss_F_F_CF4p,F2+ + CF4* -> F + F + CF4+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_CF4*_diss_F2_CF3p_F,F2+ + CF4* -> F2 + CF3+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_CF4_v_char_F2_CF4p,F2+ + CF4_v -> F2 + CF4+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_CF4_v_diss_F_F_CF4p,F2+ + CF4_v -> F + F + CF4+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_CF4_v_diss_F2_CF3p_F,F2+ + CF4_v -> F2 + CF3+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_C_1D_char_F2_Cp,F2+ + C_1D -> F2 + C+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_C_1D_diss_F_F_Cp,F2+ + C_1D -> F + F + C+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_C_1S_char_F2_Cp,F2+ + C_1S -> F2 + C+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_C_1S_diss_Fp_F_C,F2+ + C_1S -> F+ + F + C,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_C_1S_diss_F_F_Cp,F2+ + C_1S -> F + F + C+,ion_neutral,dissociative_charge_transfer,2,candidate,comparable,yes
cand_F2p_F_char_F2_Fp,F2+ + F -> F2 + F+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_F*_char_F2_Fp,F2+ + F* -> F2 + F+,ion_neutral,charge_transfer,2,candidate,comparable,yes
cand_F2p_F2_reac_F_F_F2p,F2+ + F2 -> F + F + F2+,ion_neutral,reactive_scattering,2,candidate,comparable,yes
cand_F2p_F2*_reac_F_F_F2p,F2+ + F2* -> F + F + F2+,ion_neutral,reactive_scattering,2,candidate,comparable,yes
cand_F2p_F2_v_reac_F_F_F2p,F2+ + F2_v -> F + F + F2+,ion_neutral,reactive_scattering,2,candidate,comparable,yes
