id,equation,family,type,depth,status,verdict,decided
cand_e_SF2_v_to_e_SF_F,e + SF2_v -> e + SF + F,electron,dissociation,2,candidate,unattested,no
cand_e_SF2_v_to_e_e_SFp_F,e + SF2_v -> e + e + SF+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF2_v_to_e_S_F2,e + SF2_v -> e + S + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SF2_v_to_e_e_Sp_F2,e + SF2_v -> e + e + S+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF3*_to_e_SF3*,e + SF3* -> e + SF3*,electron,elastic,2,candidate,unattested,no
cand_e_SF3*_to_e_e_SF3p,e + SF3* -> e + e + SF3+,electron,ionization,2,candidate,unattested,no
cand_e_SF3*_to_e_SF2_F,e + SF3* -> e + SF2 + F,electron,dissociation,2,candidate,unattested,no
cand_e_SF3*_to_e_e_SF2p_F,e + SF3* -> e + e + SF2+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF3*_to_e_SF_F2,e + SF3* -> e + SF + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SF3*_to_e_e_SFp_F2,e + SF3* -> e + e + SF+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF3_v_to_e_SF3_v,e + SF3_v -> e + SF3_v,electron,elastic,2,candidate,unattested,no
cand_e_SF3_v_to_e_e_SF3p,e + SF3_v -> e + e + SF3+,electron,ionization,2,candidate,unattested,no
cand_e_SF3_v_to_e_SF2_F,e + SF3_v -> e + SF2 + F,electron,dissociation,2,candidate,unattested,no
cand_e_SF3_v_to_e_e_SF2p_F,e + SF3_v -> e + e + SF2+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF3_v_to_e_SF_F2,e + SF3_v -> e + SF + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SF3_v_to_e_e_SFp_F2,e + SF3_v -> e + e + SF+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF4*_to_e_SF4*,e + SF4* -> e + SF4*,electron,elastic,2,candidate,unattested,no
cand_e_SF4*_to_e_e_SF4p,e + SF4* -> e + e + SF4+,electron,ionization,2,candidate,unattested,no
cand_e_SF4*_to_e_SF3_F,e + SF4* -> e + SF3 + F,electron,dissociation,2,candidate,unattested,no
cand_e_SF4*_to_e_e_SF3p_F,e + SF4* -> e + e + SF3+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF4*_to_e_SF2_F2,e + SF4* -> e + SF2 + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SF4*_to_e_e_SF2p_F2,e + SF4* -> e + e + SF2+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF4_v_to_e_SF4_v,e + SF4_v -> e + SF4_v,electron,elastic,2,candidate,unattested,no
cand_e_SF4_v_to_e_e_SF4p,e + SF4_v -> e + e + SF4+,electron,ionization,2,candidate,unattested,no
cand_e_SF4_v_to_e_SF3_F,e + SF4_v -> e + SF3 + F,electron,dissociation,2,candidate,unattested,no
cand_e_SF4_v_to_e_e_SF3p_F,e + SF4_v -> e + e + SF3+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF4_v_to_e_SF2_F2,e + SF4_v -> e + SF2 + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SF4_v_to_e_e_SF2p_F2,e + SF4_v -> e + e + SF2+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF5*_to_e_SF5*,e + SF5* -> e + SF5*,electron,elastic,2,candidate,unattested,no
cand_e_SF5*_to_e_e_SF5p,e + SF5* -> e + e + SF5+,electron,ionization,2,candidate,unattested,no
cand_e_SF5*_to_e_SF4_F,e + SF5* -> e + SF4 + F,electron,dissociation,2,candidate,unattested,no
cand_e_SF5*_to_e_e_SF4p_F,e + SF5* -> e + e + SF4+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF5*_to_e_SF3_F2,e + SF5* -> e + SF3 + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SF5*_to_e_e_SF3p_F2,e + SF5* -> e + e + SF3+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF5_v_to_e_SF5_v,e + SF5_v -> e + SF5_v,electron,elastic,2,candidate,unattested,no
cand_e_SF5_v_to_e_e_SF5p,e + SF5_v -> e + e + SF5+,electron,ionization,2,candidate,unattested,no
cand_e_SF5_v_to_e_SF4_F,e + SF5_v -> e + SF4 + F,electron,dissociation,2,candidate,unattested,no
cand_e_SF5_v_to_e_e_SF4p_F,e + SF5_v -> e + e + SF4+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF5_v_to_e_SF3_F2,e + SF5_v -> e + SF3 + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SF5_v_to_e_e_SF3p_F2,e + SF5_v -> e + e + SF3+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SF_v_to_e_SF_v,e + SF_v -> e + SF_v,electron,elastic,2,candidate,unattested,no
cand_e_SF_v_to_e_e_SFp,e + SF_v -> e + e + SF+,electron,ionization,2,candidate,unattested,no
cand_e_SF_v_to_e_F_S,e + SF_v -> e + F + S,electron,dissociation,2,candidate,unattested,no
cand_e_SF_v_to_e_e_Fp_S,e + SF_v -> e + e + F+ + S,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SO_to_e_SO,e + SO -> e + SO,electron,elastic,2,candidate,unattested,no
cand_e_SO_to_e_e_SOp,e + SO -> e + e + SO+,electron,ionization,2,candidate,unattested,no
cand_e_SO_to_e_SO_v,e + SO -> e + SO_v,electron,excitation,2,candidate,unattested,no
cand_e_SO_v_to_e_SO,e + SO_v -> e + SO,electron,deexcitation,2,candidate,unattested,no
cand_e_SO_to_e_SO*,e + SO -> e + SO*,electron,excitation,2,candidate,unattested,no
cand_e_SO*_to_e_SO,e + SO* -> e + SO,electron,deexcitation,2,candidate,unattested,no
cand_e_SO_to_e_O_S,e + SO -> e + O + S,electron,dissociation,2,candidate,unattested,no
cand_e_SO_to_e_e_Op_S,e + SO -> e + e + O+ + S,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SOF_to_e_SOF,e + SOF -> e + SOF,electron,elastic,2,candidate,unattested,no
cand_e_SOF_to_e_e_SOFp,e + SOF -> e + e + SOF+,electron,ionization,2,candidate,unattested,no
cand_e_SOF_to_e_SOF_v,e + SOF -> e + SOF_v,electron,excitation,2,candidate,unattested,no
cand_e_SOF_v_to_e_SOF,e + SOF_v -> e + SOF,electron,deexcitation,2,candidate,unattested,no
cand_e_SOF_to_e_SOF*,e + SOF -> e + SOF*,electron,excitation,2,candidate,unattested,no
cand_e_SOF*_to_e_SOF,e + SOF* -> e + SOF,electron,deexcitation,2,candidate,unattested,no
cand_e_SOF_to_e_FO_S,e + SOF -> e + FO + S,electron,dissociation,2,candidate,unattested,no
cand_e_SOF_to_e_e_OFp_S,e + SOF -> e + e + OF+ + S,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SOF2_to_e_SOF2,e + SOF2 -> e + SOF2,electron,elastic,2,candidate,unattested,no
cand_e_SOF2_to_e_e_SOF2p,e + SOF2 -> e + e + SOF2+,electron,ionization,2,candidate,unattested,no
cand_e_SOF2_to_e_SOF2_v,e + SOF2 -> e + SOF2_v,electron,excitation,2,candidate,unattested,no
cand_e_SOF2_v_to_e_SOF2,e + SOF2_v -> e + SOF2,electron,deexcitation,2,candidate,unattested,no
cand_e_SOF2_to_e_SOF2*,e + SOF2 -> e + SOF2*,electron,excitation,2,candidate,unattested,no
cand_e_SOF2*_to_e_SOF2,e + SOF2* -> e + SOF2,electron,deexcitation,2,candidate,unattested,no
cand_e_SOF2_to_e_SOF_F,e + SOF2 -> e + SOF + F,electron,dissociation,2,candidate,unattested,no
cand_e_SOF2_to_e_e_SOFp_F,e + SOF2 -> e + e + SOF+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SOF2_to_e_SO_F2,e + SOF2 -> e + SO + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SOF2_to_e_e_SOp_F2,e + SOF2 -> e + e + SO+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SOF3_to_e_SOF3,e + SOF3 -> e + SOF3,electron,elastic,2,candidate,unattested,no
cand_e_SOF3_to_e_e_SOF3p,e + SOF3 -> e + e + SOF3+,electron,ionization,2,candidate,unattested,no
cand_e_SOF3_to_e_SOF3_v,e + SOF3 -> e + SOF3_v,electron,excitation,2,candidate,unattested,no
cand_e_SOF3_v_to_e_SOF3,e + SOF3_v -> e + SOF3,electron,deexcitation,2,candidate,unattested,no
cand_e_SOF3_to_e_SOF3*,e + SOF3 -> e + SOF3*,electron,excitation,2,candidate,unattested,no
cand_e_SOF3*_to_e_SOF3,e + SOF3* -> e + SOF3,electron,deexcitation,2,candidate,unattested,no
cand_e_SOF3_to_e_SOF2_F,e + SOF3 -> e + SOF2 + F,electron,dissociation,2,candidate,unattested,no
cand_e_SOF3_to_e_e_SOF2p_F,e + SOF3 -> e + e + SOF2+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SOF3_to_e_SOF_F2,e + SOF3 -> e + SOF + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SOF3_to_e_e_SOFp_F2,e + SOF3 -> e + e + SOF+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SOF4_to_e_SOF4,e + SOF4 -> e + SOF4,electron,elastic,2,candidate,unattested,no
cand_e_SOF4_to_e_e_SOF4p,e + SOF4 -> e + e + SOF4+,electron,ionization,2,candidate,unattested,no
cand_e_SOF4_to_e_SOF4_v,e + SOF4 -> e + SOF4_v,electron,excitation,2,candidate,unattested,no
cand_e_SOF4_v_to_e_SOF4,e + SOF4_v -> e + SOF4,electron,deexcitation,2,candidate,unattested,no
cand_e_SOF4_to_e_SOF4*,e + SOF4 -> e + SOF4*,electron,excitation,2,candidate,unattested,no
cand_e_SOF4*_to_e_SOF4,e + SOF4* -> e + SOF4,electron,deexcitation,2,candidate,unattested,no
cand_e_SOF4_to_e_SOF3_F,e + SOF4 -> e + SOF3 + F,electron,dissociation,2,candidate,unattested,no
cand_e_SOF4_to_e_e_SOF3p_F,e + SOF4 -> e + e + SOF3+ + F,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_SOF4_to_e_SOF2_F2,e + SOF4 -> e + SOF2 + F2,electron,dissociation,2,candidate,unattested,no
cand_e_SOF4_to_e_e_SOF2p_F2,e + SOF4 -> e + e + SOF2+ + F2,electron,dissociative_ionization,2,candidate,unattested,no
cand_e_S_1D_to_e_e_Sp,e + S_1D -> e + e + S+,electron,ionization,2,candidate,unattested,no
cand_e_S_1S_to_e_e_Sp,e + S_1S -> e + e + S+,electron,ionization,2,candidate,unattested,no
cand_FO_diss_O_1D,e + FO -> e + F + O_1D,electron,dissociation,2,candidate,unattested,no
cand_FO_diss_O_1S,e + FO -> e + F + O_1S,electron,dissociation,2,candidate,unattested,no
cand_SO_diss_O_1D,e + SO -> e + S + O_1D,electron,dissociation,2,candidate,unattested,no
cand_SO_diss_O_1S,e + SO -> e + S + O_1S,electron,dissociation,2,candidate,unattested,no
cand_SO_diss_S_1D,e + SO -> e + O + S_1D,electron,dissociation,2,candidate,unattested,no
cand_SO_diss_S_1S,e + SO -> e + O + S_1S,electron,dissociation,2,candidate,unattested,no
cand_F2_v_Ar_vt,F2_v + Ar -> F2 + Ar,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_Ar_4s_vt,F2_v + Ar_4s -> F2 + Ar_4s,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_F_vt,F2_v + F -> F2 + F,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_F*_vt,F2_v + F* -> F2 + F*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_F2_vt,F2_v + F2 -> F2 + F2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_F2*_vt,F2_v + F2* -> F2 + F2*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_FO_vt,F2_v + FO -> F2 + FO,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_O_vt,F2_v + O -> F2 + O,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_O2_vt,F2_v + O2 -> F2 + O2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_O2_a1Delta_vt,F2_v + O2_a1Delta -> F2 + O2_a1Delta,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_O2_b1Sigma_vt,F2_v + O2_b1Sigma -> F2 + O2_b1Sigma,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_O2_v_vt,F2_v + O2_v -> F2 + O2_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_O_1D_vt,F2_v + O_1D -> F2 + O_1D,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_O_1S_vt,F2_v + O_1S -> F2 + O_1S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_S_vt,F2_v + S -> F2 + S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF_vt,F2_v + SF -> F2 + SF,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF*_vt,F2_v + SF* -> F2 + SF*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF2_vt,F2_v + SF2 -> F2 + SF2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF2*_vt,F2_v + SF2* -> F2 + SF2*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF2_v_vt,F2_v + SF2_v -> F2 + SF2_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF3_vt,F2_v + SF3 -> F2 + SF3,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF3*_vt,F2_v + SF3* -> F2 + SF3*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF3_v_vt,F2_v + SF3_v -> F2 + SF3_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF4_vt,F2_v + SF4 -> F2 + SF4,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF4*_vt,F2_v + SF4* -> F2 + SF4*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF4_v_vt,F2_v + SF4_v -> F2 + SF4_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF5_vt,F2_v + SF5 -> F2 + SF5,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF5*_vt,F2_v + SF5* -> F2 + SF5*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF5_v_vt,F2_v + SF5_v -> F2 + SF5_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF6_vt,F2_v + SF6 -> F2 + SF6,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF6*_vt,F2_v + SF6* -> F2 + SF6*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF6_v_vt,F2_v + SF6_v -> F2 + SF6_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SF_v_vt,F2_v + SF_v -> F2 + SF_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SO_vt,F2_v + SO -> F2 + SO,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SOF_vt,F2_v + SOF -> F2 + SOF,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SOF2_vt,F2_v + SOF2 -> F2 + SOF2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SOF3_vt,F2_v + SOF3 -> F2 + SOF3,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_SOF4_vt,F2_v + SOF4 -> F2 + SOF4,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_S_1D_vt,F2_v + S_1D -> F2 + S_1D,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_F2_v_S_1S_vt,F2_v + S_1S -> F2 + S_1S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_F*_vt,O2_v + F* -> O2 + F*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_F2*_vt,O2_v + F2* -> O2 + F2*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_F2_v_vt,O2_v + F2_v -> O2 + F2_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_FO_vt,O2_v + FO -> O2 + FO,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_S_vt,O2_v + S -> O2 + S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF*_vt,O2_v + SF* -> O2 + SF*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF2*_vt,O2_v + SF2* -> O2 + SF2*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF2_v_vt,O2_v + SF2_v -> O2 + SF2_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF3*_vt,O2_v + SF3* -> O2 + SF3*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF3_v_vt,O2_v + SF3_v -> O2 + SF3_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF4*_vt,O2_v + SF4* -> O2 + SF4*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF4_v_vt,O2_v + SF4_v -> O2 + SF4_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF5*_vt,O2_v + SF5* -> O2 + SF5*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF5_v_vt,O2_v + SF5_v -> O2 + SF5_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SF_v_vt,O2_v + SF_v -> O2 + SF_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SO_vt,O2_v + SO -> O2 + SO,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SOF_vt,O2_v + SOF -> O2 + SOF,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SOF2_vt,O2_v + SOF2 -> O2 + SOF2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SOF3_vt,O2_v + SOF3 -> O2 + SOF3,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_SOF4_vt,O2_v + SOF4 -> O2 + SOF4,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_S_1D_vt,O2_v + S_1D -> O2 + S_1D,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_O2_v_S_1S_vt,O2_v + S_1S -> O2 + S_1S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_Ar_vt,SF2_v + Ar -> SF2 + Ar,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_Ar_4s_vt,SF2_v + Ar_4s -> SF2 + Ar_4s,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_F_vt,SF2_v + F -> SF2 + F,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_F*_vt,SF2_v + F* -> SF2 + F*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_F2_vt,SF2_v + F2 -> SF2 + F2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_F2*_vt,SF2_v + F2* -> SF2 + F2*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_F2_v_vt,SF2_v + F2_v -> SF2 + F2_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_FO_vt,SF2_v + FO -> SF2 + FO,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_O_vt,SF2_v + O -> SF2 + O,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_O2_vt,SF2_v + O2 -> SF2 + O2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_O2_a1Delta_vt,SF2_v + O2_a1Delta -> SF2 + O2_a1Delta,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_O2_b1Sigma_vt,SF2_v + O2_b1Sigma -> SF2 + O2_b1Sigma,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_O2_v_vt,SF2_v + O2_v -> SF2 + O2_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_O_1D_vt,SF2_v + O_1D -> SF2 + O_1D,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_O_1S_vt,SF2_v + O_1S -> SF2 + O_1S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_S_vt,SF2_v + S -> SF2 + S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF_vt,SF2_v + SF -> SF2 + SF,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF*_vt,SF2_v + SF* -> SF2 + SF*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF2_vt,SF2_v + SF2 -> SF2 + SF2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF2*_vt,SF2_v + SF2* -> SF2 + SF2*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF3_vt,SF2_v + SF3 -> SF2 + SF3,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF3*_vt,SF2_v + SF3* -> SF2 + SF3*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF3_v_vt,SF2_v + SF3_v -> SF2 + SF3_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF4_vt,SF2_v + SF4 -> SF2 + SF4,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF4*_vt,SF2_v + SF4* -> SF2 + SF4*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF4_v_vt,SF2_v + SF4_v -> SF2 + SF4_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF5_vt,SF2_v + SF5 -> SF2 + SF5,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF5*_vt,SF2_v + SF5* -> SF2 + SF5*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF5_v_vt,SF2_v + SF5_v -> SF2 + SF5_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF6_vt,SF2_v + SF6 -> SF2 + SF6,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF6*_vt,SF2_v + SF6* -> SF2 + SF6*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF6_v_vt,SF2_v + SF6_v -> SF2 + SF6_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SF_v_vt,SF2_v + SF_v -> SF2 + SF_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SO_vt,SF2_v + SO -> SF2 + SO,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SOF_vt,SF2_v + SOF -> SF2 + SOF,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SOF2_vt,SF2_v + SOF2 -> SF2 + SOF2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SOF3_vt,SF2_v + SOF3 -> SF2 + SOF3,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_SOF4_vt,SF2_v + SOF4 -> SF2 + SOF4,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_S_1D_vt,SF2_v + S_1D -> SF2 + S_1D,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF2_v_S_1S_vt,SF2_v + S_1S -> SF2 + S_1S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_Ar_vt,SF3_v + Ar -> SF3 + Ar,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_Ar_4s_vt,SF3_v + Ar_4s -> SF3 + Ar_4s,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_F_vt,SF3_v + F -> SF3 + F,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_F*_vt,SF3_v + F* -> SF3 + F*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_F2_vt,SF3_v + F2 -> SF3 + F2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_F2*_vt,SF3_v + F2* -> SF3 + F2*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_F2_v_vt,SF3_v + F2_v -> SF3 + F2_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_FO_vt,SF3_v + FO -> SF3 + FO,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_O_vt,SF3_v + O -> SF3 + O,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_O2_vt,SF3_v + O2 -> SF3 + O2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_O2_a1Delta_vt,SF3_v + O2_a1Delta -> SF3 + O2_a1Delta,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_O2_b1Sigma_vt,SF3_v + O2_b1Sigma -> SF3 + O2_b1Sigma,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_O2_v_vt,SF3_v + O2_v -> SF3 + O2_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_O_1D_vt,SF3_v + O_1D -> SF3 + O_1D,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_O_1S_vt,SF3_v + O_1S -> SF3 + O_1S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_S_vt,SF3_v + S -> SF3 + S,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_SF_vt,SF3_v + SF -> SF3 + SF,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_SF*_vt,SF3_v + SF* -> SF3 + SF*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_SF2_vt,SF3_v + SF2 -> SF3 + SF2,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_SF2*_vt,SF3_v + SF2* -> SF3 + SF2*,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_SF2_v_vt,SF3_v + SF2_v -> SF3 + SF2_v,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
cand_SF3_v_SF3_vt,SF3_v + SF3 -> SF3 + SF3,neutral_neutral,vibrational_relaxation,2,candidate,unattested,no
