bodies,reactants,products,id,family,type,depth,status,verdict
2,Ar+ + SF5_v,Ar + SF4+ + F,cand_Arp_SF5_v_diss_Ar_SF4p_F,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,Ar+ + SF6,Ar + SF6+,cand_Arp_SF6_char_Ar_SF6p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,Ar+ + SF6,Ar + SF5+ + F,Arp_SF6_dissociative_charge_transfer_SF5p_F,ion_neutral,dissociative_charge_transfer,1,literature_supported,conserved
2,Ar+ + SF6,Ar + SF4+ + F2,cand_Arp_SF6_diss_Ar_SF4p_F2,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,Ar+ + SF6*,Ar + SF6+,cand_Arp_SF6*_char_Ar_SF6p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,Ar+ + SF6*,Ar + SF4+ + F2,cand_Arp_SF6*_diss_Ar_SF4p_F2,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,Ar+ + SF6*,Ar + SF5+ + F,cand_Arp_SF6*_diss_Ar_SF5p_F,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,Ar+ + SF6_v,Ar + SF6+,cand_Arp_SF6_v_char_Ar_SF6p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,Ar+ + SF6_v,Ar + SF4+ + F2,cand_Arp_SF6_v_diss_Ar_SF4p_F2,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,Ar+ + SF6_v,Ar + SF5+ + F,cand_Arp_SF6_v_diss_Ar_SF5p_F,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,Ar+ + SF_v,Ar + SF+,cand_Arp_SF_v_char_Ar_SFp,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,Ar+ + SO,Ar + O + S+,cand_Arp_SO_diss_Ar_O_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,Ar+ + SO*,Ar + O + S+,cand_Arp_SO*_diss_Ar_O_Sp,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,Ar+ + SO2,Ar + S+ + O2,cand_Arp_SO2_diss_Ar_Sp_O2,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,Ar+ + SO2*,Ar + S+ + O2,cand_Arp_SO2*_diss_Ar_Sp_O2,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
2,Ar+ + SO2F2,Ar + SF2 + O2+,cand_Arp_SO2F2_diss_Ar_SF2_O2p,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,Ar+ + SO2F2,Ar + SF2+ + O2,cand_Arp_SO2F2_diss_Ar_SF2p_O2,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,Ar+ + SO2F2*,Ar + SF2 + O2+,cand_Arp_SO2F2*_diss_Ar_SF2_O2p,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
2,Ar+ + SO2F2*,Ar + SF2+ + O2,cand_Arp_SO2F2*_diss_Ar_SF2p_O2,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
2,Ar+ + SO2F2_v,Ar + SF2 + O2+,cand_Arp_SO2F2_v_diss_Ar_SF2_O2p,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
2,Ar+ + SO2F2_v,Ar + SF2+ + O2,cand_Arp_SO2F2_v_diss_Ar_SF2p_O2,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
2,Ar+ + SO2_v,Ar + S+ + O2,cand_Arp_SO2_v_diss_Ar_Sp_O2,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
2,Ar+ + SO_v,Ar + O + S+,cand_Arp_SO_v_diss_Ar_O_Sp,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,Ar+ + S_1D,Ar + S+,cand_Arp_S_1D_char_Ar_Sp,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,Ar+ + S_1S,Ar + S+,cand_Arp_S_1S_char_Ar_Sp,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + Ar_4s,F + Ar+,cand_Fp_Ar_4s_char_F_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F2+ + Ar_4s,F2 + Ar+,cand_F2p_Ar_4s_char_F2_Arp,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F2+ + Ar_4s,F + F + Ar+,cand_F2p_Ar_4s_diss_F_F_Arp,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F2+ + Ar_4s,F+ + F + Ar,cand_F2p_Ar_4s_diss_Fp_F_Ar,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,O+ + Ar_4s,O + Ar+,cand_Op_Ar_4s_char_O_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,O2+ + Ar_4s,O2 + Ar+,cand_O2p_Ar_4s_char_O2_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,O2+ + Ar_4s,O + O + Ar+,cand_O2p_Ar_4s_diss_O_O_Arp,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,O2+ + Ar_4s,O+ + O + Ar,cand_O2p_Ar_4s_diss_Op_O_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,S+ + Ar_4s,S + Ar+,cand_Sp_Ar_4s_char_S_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,SF+ + Ar_4s,SF + Ar+,cand_SFp_Ar_4s_char_SF_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,SF2+ + Ar_4s,SF2 + Ar+,cand_SF2p_Ar_4s_char_SF2_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,SF2+ + Ar_4s,S + F2 + Ar+,cand_SF2p_Ar_4s_diss_S_F2_Arp,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF2+ + Ar_4s,S + F2+ + Ar,cand_SF2p_Ar_4s_diss_S_F2p_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF2+ + Ar_4s,S+ + F2 + Ar,cand_SF2p_Ar_4s_diss_Sp_F2_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF3+ + Ar_4s,SF3 + Ar+,cand_SF3p_Ar_4s_char_SF3_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,SF4+ + Ar_4s,SF4 + Ar+,cand_SF4p_Ar_4s_char_SF4_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,SF4+ + Ar_4s,SF2 + F2 + Ar+,cand_SF4p_Ar_4s_diss_SF2_F2_Arp,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF4+ + Ar_4s,SF2 + F2+ + Ar,cand_SF4p_Ar_4s_diss_SF2_F2p_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF4+ + Ar_4s,SF2+ + F2 + Ar,cand_SF4p_Ar_4s_diss_SF2p_F2_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF5+ + Ar_4s,SF5 + Ar+,cand_SF5p_Ar_4s_char_SF5_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,SF5+ + Ar_4s,SF4 + F + Ar+,cand_SF5p_Ar_4s_diss_SF4_F_Arp,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF5+ + Ar_4s,SF4 + F+ + Ar,cand_SF5p_Ar_4s_diss_SF4_Fp_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF5+ + Ar_4s,SF4+ + F + Ar,cand_SF5p_Ar_4s_diss_SF4p_F_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF6+ + Ar_4s,SF6 + Ar+,cand_SF6p_Ar_4s_char_SF6_Arp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,SF6+ + Ar_4s,SF4 + F2 + Ar+,cand_SF6p_Ar_4s_diss_SF4_F2_Arp,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF6+ + Ar_4s,SF4 + F2+ + Ar,cand_SF6p_Ar_4s_diss_SF4_F2p_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF6+ + Ar_4s,SF4+ + F2 + Ar,cand_SF6p_Ar_4s_diss_SF4p_F2_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF6+ + Ar_4s,SF5 + F + Ar+,cand_SF6p_Ar_4s_diss_SF5_F_Arp,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF6+ + Ar_4s,SF5 + F+ + Ar,cand_SF6p_Ar_4s_diss_SF5_Fp_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF6+ + Ar_4s,SF5+ + F + Ar,cand_SF6p_Ar_4s_diss_SF5p_F_Ar,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F2+ + F,F2 + F+,cand_F2p_F_char_F2_Fp,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,SF6+ + F,SF4+ + F2 + F,cand_SF6p_F_diss_SF4p_F2_F,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,SF6+ + F,SF5+ + F + F,cand_SF6p_F_diss_SF5p_F_F,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F2+ + F*,F2 + F+,cand_F2p_F*_char_F2_Fp,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,SF6+ + F*,SF4+ + F2 + F,cand_SF6p_F*_diss_SF4p_F2_F,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,SF6+ + F*,SF5+ + F + F,cand_SF6p_F*_diss_SF5p_F_F,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + F2,F + F2+,cand_Fp_F2_char_F_F2p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + F2,F+ + F + F,cand_Fp_F2_reac_Fp_F_F,ion_neutral,reactive_scattering,1,candidate,"conserved, species proposed"
2,F+ + F2*,F + F2+,cand_Fp_F2*_char_F_F2p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + F2*,F+ + F + F,cand_Fp_F2*_reac_Fp_F_F,ion_neutral,reactive_scattering,2,candidate,"conserved, species proposed"
2,F+ + F2_v,F + F2+,cand_Fp_F2_v_char_F_F2p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + F2_v,F+ + F + F,cand_Fp_F2_v_reac_Fp_F_F,ion_neutral,reactive_scattering,2,candidate,"conserved, species proposed"
2,F+ + FO,F + F + O+,cand_Fp_FO_diss_F_F_Op,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + FO*,F + F + O+,cand_Fp_FO*_diss_F_F_Op,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + FO_v,F + F + O+,cand_Fp_FO_v_diss_F_F_Op,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + O,F + O+,cand_Fp_O_char_F_Op,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O2,F + O2+,cand_Fp_O2_char_F_O2p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O2,F + O+ + O,cand_Fp_O2_diss_F_Op_O,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O2_a1Delta,F + O2+,cand_Fp_O2_a1Delta_char_F_O2p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O2_a1Delta,F + O+ + O,cand_Fp_O2_a1Delta_diss_F_Op_O,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O2_b1Sigma,F + O2+,cand_Fp_O2_b1Sigma_char_F_O2p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O2_b1Sigma,F + O+ + O,cand_Fp_O2_b1Sigma_diss_F_Op_O,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O2_v,F + O2+,cand_Fp_O2_v_char_F_O2p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O2_v,F + O+ + O,cand_Fp_O2_v_diss_F_Op_O,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O_1D,F + O+,cand_Fp_O_1D_char_F_Op,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + O_1S,F + O+,cand_Fp_O_1S_char_F_Op,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + S,F + S+,cand_Fp_S_char_F_Sp,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF,F + SF+,cand_Fp_SF_char_F_SFp,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF*,F + SF+,cand_Fp_SF*_char_F_SFp,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF2,F + SF2+,cand_Fp_SF2_char_F_SF2p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF2,F + S+ + F2,cand_Fp_SF2_diss_F_Sp_F2,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF2*,F + SF2+,cand_Fp_SF2*_char_F_SF2p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF2*,F + S+ + F2,cand_Fp_SF2*_diss_F_Sp_F2,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF2_v,F + SF2+,cand_Fp_SF2_v_char_F_SF2p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF2_v,F + S+ + F2,cand_Fp_SF2_v_diss_F_Sp_F2,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF3,F + SF3+,cand_Fp_SF3_char_F_SF3p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF3*,F + SF3+,cand_Fp_SF3*_char_F_SF3p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF3_v,F + SF3+,cand_Fp_SF3_v_char_F_SF3p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF4,F + SF4+,cand_Fp_SF4_char_F_SF4p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF4,F + SF2+ + F2,cand_Fp_SF4_diss_F_SF2p_F2,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF4*,F + SF4+,cand_Fp_SF4*_char_F_SF4p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF4*,F + SF2+ + F2,cand_Fp_SF4*_diss_F_SF2p_F2,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF4_v,F + SF4+,cand_Fp_SF4_v_char_F_SF4p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF4_v,F + SF2+ + F2,cand_Fp_SF4_v_diss_F_SF2p_F2,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF5,F + SF5+,cand_Fp_SF5_char_F_SF5p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF5,F + SF4+ + F,cand_Fp_SF5_diss_F_SF4p_F,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF5*,F + SF5+,cand_Fp_SF5*_char_F_SF5p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF5*,F + SF4+ + F,cand_Fp_SF5*_diss_F_SF4p_F,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF5_v,F + SF5+,cand_Fp_SF5_v_char_F_SF5p,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF5_v,F + SF4+ + F,cand_Fp_SF5_v_diss_F_SF4p_F,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SF6,F + SF6+,cand_Fp_SF6_char_F_SF6p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF6,F + SF4+ + F2,cand_Fp_SF6_diss_F_SF4p_F2,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF6,F + SF5+ + F,cand_Fp_SF6_diss_F_SF5p_F,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF6*,F + SF6+,cand_Fp_SF6*_char_F_SF6p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF6*,F + SF4+ + F2,cand_Fp_SF6*_diss_F_SF4p_F2,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF6*,F + SF5+ + F,cand_Fp_SF6*_diss_F_SF5p_F,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF6_v,F + SF6+,cand_Fp_SF6_v_char_F_SF6p,ion_neutral,charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF6_v,F + SF4+ + F2,cand_Fp_SF6_v_diss_F_SF4p_F2,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF6_v,F + SF5+ + F,cand_Fp_SF6_v_diss_F_SF5p_F,ion_neutral,dissociative_charge_transfer,1,candidate,"conserved, species proposed"
2,F+ + SF_v,F + SF+,cand_Fp_SF_v_char_F_SFp,ion_neutral,charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SO,F + O + S+,cand_Fp_SO_diss_F_O_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SO,F + O+ + S,cand_Fp_SO_diss_F_Op_S,ion_neutral,dissociative_charge_transfer,2,candidate,"conserved, species proposed"
2,F+ + SO*,F + O + S+,cand_Fp_SO*_diss_F_O_Sp,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + SO*,F + O+ + S,cand_Fp_SO*_diss_F_Op_S,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + SO2,F + SO + O+,cand_Fp_SO2_diss_F_SO_Op,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + SO2,F + S + O2+,cand_Fp_SO2_diss_F_S_O2p,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + SO2,F + S+ + O2,cand_Fp_SO2_diss_F_Sp_O2,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + SO2*,F + SO + O+,cand_Fp_SO2*_diss_F_SO_Op,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
2,F+ + SO2*,F + S + O2+,cand_Fp_SO2*_diss_F_S_O2p,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
2,F+ + SO2*,F + S+ + O2,cand_Fp_SO2*_diss_F_Sp_O2,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
2,F+ + SO2F2,F + SF2 + O2+,cand_Fp_SO2F2_diss_F_SF2_O2p,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + SO2F2,F + SF2+ + O2,cand_Fp_SO2F2_diss_F_SF2p_O2,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + SO2F2,F + SOF2 + O+,cand_Fp_SO2F2_diss_F_SOF2_Op,ion_neutral,dissociative_charge_transfer,3,candidate,"conserved, species proposed"
2,F+ + SO2F2*,F + SF2 + O2+,cand_Fp_SO2F2*_diss_F_SF2_O2p,ion_neutral,dissociative_charge_transfer,4,candidate,"conserved, species proposed"
