id,equation,family,type,depth,status,verdict,decided
cand_F2p_CF2*_char_F2_CF2p,F2+ + CF2* -> F2 + CF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.33 eV,yes
cand_F2p_CF2*_diss_F_F_CF2p,F2+ + CF2* -> F + F + CF2+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.68 eV,yes
cand_F2p_CF2_v_char_F2_CF2p,F2+ + CF2_v -> F2 + CF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.33 eV,yes
cand_F2p_CF2_v_diss_F_F_CF2p,F2+ + CF2_v -> F + F + CF2+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.68 eV,yes
cand_F2p_CF3_char_F2_CF3p,F2+ + CF3 -> F2 + CF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.64 eV,yes
cand_F2p_CF3_diss_F_F_CF3p,F2+ + CF3 -> F + F + CF3+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.99 eV,yes
cand_F2p_CF3_diss_F2_CF2p_F,F2+ + CF3 -> F2 + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.54 eV,yes
cand_F2p_CF3*_char_F2_CF3p,F2+ + CF3* -> F2 + CF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.64 eV,yes
cand_F2p_CF3*_diss_F_F_CF3p,F2+ + CF3* -> F + F + CF3+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.99 eV,yes
cand_F2p_CF3*_diss_F2_CF2p_F,F2+ + CF3* -> F2 + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.54 eV,yes
cand_F2p_CF3_v_char_F2_CF3p,F2+ + CF3_v -> F2 + CF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.64 eV,yes
cand_F2p_CF3_v_diss_F_F_CF3p,F2+ + CF3_v -> F + F + CF3+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.99 eV,yes
cand_F2p_CF3_v_diss_F2_CF2p_F,F2+ + CF3_v -> F2 + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.54 eV,yes
cand_F2p_CF4_char_F2_CF4p,F2+ + CF4 -> F2 + CF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.99 eV,yes
cand_F2p_CF4_diss_F_F_CF4p,F2+ + CF4 -> F + F + CF4+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.66 eV,yes
cand_F2p_CF4_diss_F2_CF3p_F,F2+ + CF4 -> F2 + CF3+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.00 eV,yes
cand_F2p_CF4*_char_F2_CF4p,F2+ + CF4* -> F2 + CF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.99 eV,yes
cand_F2p_CF4*_diss_F_F_CF4p,F2+ + CF4* -> F + F + CF4+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.66 eV,yes
cand_F2p_CF4*_diss_F2_CF3p_F,F2+ + CF4* -> F2 + CF3+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.00 eV,yes
cand_F2p_CF4_v_char_F2_CF4p,F2+ + CF4_v -> F2 + CF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.99 eV,yes
cand_F2p_CF4_v_diss_F_F_CF4p,F2+ + CF4_v -> F + F + CF4+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.66 eV,yes
cand_F2p_CF4_v_diss_F2_CF3p_F,F2+ + CF4_v -> F2 + CF3+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.00 eV,yes
cand_F2p_C_1D_char_F2_Cp,F2+ + C_1D -> F2 + C+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.69 eV,yes
cand_F2p_C_1D_diss_F_F_Cp,F2+ + C_1D -> F + F + C+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.05 eV,yes
cand_F2p_C_1S_char_F2_Cp,F2+ + C_1S -> F2 + C+,ion_neutral,charge_transfer,2,candidate,exothermic by 7.11 eV,yes
cand_F2p_C_1S_diss_Fp_F_C,F2+ + C_1S -> F+ + F + C,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.69 eV,yes
cand_F2p_C_1S_diss_F_F_Cp,F2+ + C_1S -> F + F + C+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 5.47 eV,yes
cand_F2p_F_char_F2_Fp,F2+ + F -> F2 + F+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.73 eV,yes
cand_F2p_F*_char_F2_Fp,F2+ + F* -> F2 + F+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.73 eV,yes
cand_F2p_F2_reac_F_F_F2p,F2+ + F2 -> F + F + F2+,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_F2p_F2*_reac_F_F_F2p,F2+ + F2* -> F + F + F2+,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_F2p_F2_v_reac_F_F_F2p,F2+ + F2_v -> F + F + F2+,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_Ar_4s_C_penning,Ar_4s + C -> Ar + C+ + e,neutral_neutral,penning_ionization,2,candidate,exothermic by 0.34 eV,yes
cand_Arp_CF*_diss_Ar_Cp_F,Ar+ + CF* -> Ar + C+ + F,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.11 eV,yes
cand_Arp_CF_v_diss_Ar_Cp_F,Ar+ + CF_v -> Ar + C+ + F,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.11 eV,yes
cand_CF3p_CF*_diss_CF2p_CF2,CF3+ + CF* -> CF2+ + CF2,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 0.77 eV,yes
cand_CF3p_CF_v_diss_CF2p_CF2,CF3+ + CF_v -> CF2+ + CF2,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 0.77 eV,yes
cand_CF4p_CF*_diss_CF3p_F_CF,CF4+ + CF* -> CF3+ + F + CF,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 0.01 eV,yes
cand_CF4p_CF*_diss_CF3p_CF2,CF4+ + CF* -> CF3+ + CF2,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 5.36 eV,yes
cand_CF4p_CF*_diss_CF3_CF2p,CF4+ + CF* -> CF3 + CF2+,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 3.05 eV,yes
cand_CF4p_CF_v_diss_CF3p_F_CF,CF4+ + CF_v -> CF3+ + F + CF,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 0.01 eV,yes
cand_CF4p_CF_v_diss_CF3p_CF2,CF4+ + CF_v -> CF3+ + CF2,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 5.36 eV,yes
cand_CF4p_CF_v_diss_CF3_CF2p,CF4+ + CF_v -> CF3 + CF2+,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 3.05 eV,yes
cand_Fp_CF*_diss_F_Cp_F,F+ + CF* -> F + C+ + F,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 0.56 eV,yes
cand_Fp_CF_v_diss_F_Cp_F,F+ + CF_v -> F + C+ + F,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 0.56 eV,yes
cand_F2p_CF*_diss_F2_Cp_F,F2+ + CF* -> F2 + C+ + F,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.18 eV,yes
cand_F2p_CF_v_diss_F2_Cp_F,F2+ + CF_v -> F2 + C+ + F,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.18 eV,yes
