reactants,products,id,family,type,depth,status,verdict,decided
e + SO2*,e + SO2*,cand_e_SO2*_to_e_SO2*,electron,elastic,4,candidate,unknown,no
e + SO2*,e + e + SO2+,cand_e_SO2*_to_e_e_SO2p,electron,ionization,4,candidate,unknown,no
e + SO2F2,e + SF2 + O2_a1Delta,cand_SO2F2_diss_O2_a1Delta,electron,dissociation,3,candidate,unknown,no
e + SO2F2,e + SF2 + O2_b1Sigma,cand_SO2F2_diss_O2_b1Sigma,electron,dissociation,3,candidate,unknown,no
e + SO2F2,e + SOF2 + O_1D,cand_SO2F2_diss_O_1D,electron,dissociation,3,candidate,unknown,no
e + SO2F2,e + SOF2 + O_1S,cand_SO2F2_diss_O_1S,electron,dissociation,3,candidate,unknown,no
e + SO2F2,e + SF2 + O2,cand_e_SO2F2_to_e_SF2_O2,electron,dissociation,3,candidate,unknown,no
e + SO2F2,e + SOF2 + O,cand_e_SO2F2_to_e_SOF2_O,electron,dissociation,3,candidate,unknown,no
e + SO2F2,e + e + SF2+ + O2,cand_e_SO2F2_to_e_e_SF2p_O2,electron,dissociative_ionization,3,candidate,unknown,no
e + SO2F2,e + e + SOF2+ + O,cand_e_SO2F2_to_e_e_SOF2p_O,electron,dissociative_ionization,3,candidate,unknown,no
e + SO2F2,e + SO2F2,cand_e_SO2F2_to_e_SO2F2,electron,elastic,3,candidate,unknown,no
e + SO2F2,e + SO2F2*,cand_e_SO2F2_to_e_SO2F2*,electron,excitation,3,candidate,unknown,no
e + SO2F2,e + SO2F2_v,cand_e_SO2F2_to_e_SO2F2_v,electron,excitation,3,candidate,unknown,no
e + SO2F2,e + e + SO2F2+,cand_e_SO2F2_to_e_e_SO2F2p,electron,ionization,3,candidate,unknown,no
e + SO2F2*,e + SO2F2,cand_e_SO2F2*_to_e_SO2F2,electron,deexcitation,3,candidate,unknown,no
e + SO2F2*,e + SF2 + O2,cand_e_SO2F2*_to_e_SF2_O2,electron,dissociation,4,candidate,unknown,no
e + SO2F2*,e + SOF2 + O,cand_e_SO2F2*_to_e_SOF2_O,electron,dissociation,4,candidate,unknown,no
e + SO2F2*,e + e + SF2+ + O2,cand_e_SO2F2*_to_e_e_SF2p_O2,electron,dissociative_ionization,4,candidate,unknown,no
e + SO2F2*,e + e + SOF2+ + O,cand_e_SO2F2*_to_e_e_SOF2p_O,electron,dissociative_ionization,4,candidate,unknown,no
e + SO2F2*,e + SO2F2*,cand_e_SO2F2*_to_e_SO2F2*,electron,elastic,4,candidate,unknown,no
e + SO2F2*,e + e + SO2F2+,cand_e_SO2F2*_to_e_e_SO2F2p,electron,ionization,4,candidate,unknown,no
e + SO2F2_v,e + SO2F2,cand_e_SO2F2_v_to_e_SO2F2,electron,deexcitation,3,candidate,unknown,no
e + SO2F2_v,e + SF2 + O2,cand_e_SO2F2_v_to_e_SF2_O2,electron,dissociation,4,candidate,unknown,no
e + SO2F2_v,e + SOF2 + O,cand_e_SO2F2_v_to_e_SOF2_O,electron,dissociation,4,candidate,unknown,no
e + SO2F2_v,e + e + SF2+ + O2,cand_e_SO2F2_v_to_e_e_SF2p_O2,electron,dissociative_ionization,4,candidate,unknown,no
e + SO2F2_v,e + e + SOF2+ + O,cand_e_SO2F2_v_to_e_e_SOF2p_O,electron,dissociative_ionization,4,candidate,unknown,no
e + SO2F2_v,e + SO2F2_v,cand_e_SO2F2_v_to_e_SO2F2_v,electron,elastic,4,candidate,unknown,no
e + SO2F2_v,e + e + SO2F2+,cand_e_SO2F2_v_to_e_e_SO2F2p,electron,ionization,4,candidate,unknown,no
e + SO2_v,e + SO2,cand_e_SO2_v_to_e_SO2,electron,deexcitation,3,candidate,unknown,no
e + SO2_v,e + SO + O,cand_e_SO2_v_to_e_SO_O,electron,dissociation,4,candidate,unknown,no
e + SO2_v,e + S + O2,cand_e_SO2_v_to_e_S_O2,electron,dissociation,4,candidate,unknown,no
e + SO2_v,e + e + SO+ + O,cand_e_SO2_v_to_e_e_SOp_O,electron,dissociative_ionization,4,candidate,unknown,no
e + SO2_v,e + e + S+ + O2,cand_e_SO2_v_to_e_e_Sp_O2,electron,dissociative_ionization,4,candidate,unknown,no
e + SO2_v,e + SO2_v,cand_e_SO2_v_to_e_SO2_v,electron,elastic,4,candidate,unknown,no
e + SO2_v,e + e + SO2+,cand_e_SO2_v_to_e_e_SO2p,electron,ionization,4,candidate,unknown,no
e + SOF,e + FO + S,cand_e_SOF_to_e_FO_S,electron,dissociation,2,candidate,unknown,no
e + SOF,e + e + OF+ + S,cand_e_SOF_to_e_e_OFp_S,electron,dissociative_ionization,2,candidate,unknown,no
e + SOF,e + SOF,cand_e_SOF_to_e_SOF,electron,elastic,2,candidate,unknown,no
e + SOF,e + SOF*,cand_e_SOF_to_e_SOF*,electron,excitation,2,candidate,unknown,no
e + SOF,e + SOF_v,cand_e_SOF_to_e_SOF_v,electron,excitation,2,candidate,unknown,no
e + SOF,e + e + SOF+,cand_e_SOF_to_e_e_SOFp,electron,ionization,2,candidate,unknown,no
e + SOF*,e + SOF,cand_e_SOF*_to_e_SOF,electron,deexcitation,2,candidate,unknown,no
e + SOF*,e + FO + S,cand_e_SOF*_to_e_FO_S,electron,dissociation,3,candidate,unknown,no
e + SOF*,e + e + OF+ + S,cand_e_SOF*_to_e_e_OFp_S,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF*,e + SOF*,cand_e_SOF*_to_e_SOF*,electron,elastic,3,candidate,unknown,no
e + SOF*,e + e + SOF+,cand_e_SOF*_to_e_e_SOFp,electron,ionization,3,candidate,unknown,no
e + SOF2,e + SOF + F,cand_e_SOF2_to_e_SOF_F,electron,dissociation,2,candidate,unknown,no
e + SOF2,e + SO + F2,cand_e_SOF2_to_e_SO_F2,electron,dissociation,2,candidate,unknown,no
e + SOF2,e + e + SOF+ + F,cand_e_SOF2_to_e_e_SOFp_F,electron,dissociative_ionization,2,candidate,unknown,no
e + SOF2,e + e + SO+ + F2,cand_e_SOF2_to_e_e_SOp_F2,electron,dissociative_ionization,2,candidate,unknown,no
e + SOF2,e + SOF2,cand_e_SOF2_to_e_SOF2,electron,elastic,2,candidate,unknown,no
e + SOF2,e + SOF2*,cand_e_SOF2_to_e_SOF2*,electron,excitation,2,candidate,unknown,no
e + SOF2,e + SOF2_v,cand_e_SOF2_to_e_SOF2_v,electron,excitation,2,candidate,unknown,no
e + SOF2,e + e + SOF2+,cand_e_SOF2_to_e_e_SOF2p,electron,ionization,2,candidate,unknown,no
e + SOF2*,e + SOF2,cand_e_SOF2*_to_e_SOF2,electron,deexcitation,2,candidate,unknown,no
e + SOF2*,e + SOF + F,cand_e_SOF2*_to_e_SOF_F,electron,dissociation,3,candidate,unknown,no
e + SOF2*,e + SO + F2,cand_e_SOF2*_to_e_SO_F2,electron,dissociation,3,candidate,unknown,no
e + SOF2*,e + e + SOF+ + F,cand_e_SOF2*_to_e_e_SOFp_F,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF2*,e + e + SO+ + F2,cand_e_SOF2*_to_e_e_SOp_F2,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF2*,e + SOF2*,cand_e_SOF2*_to_e_SOF2*,electron,elastic,3,candidate,unknown,no
e + SOF2*,e + e + SOF2+,cand_e_SOF2*_to_e_e_SOF2p,electron,ionization,3,candidate,unknown,no
e + SOF2_v,e + SOF2,cand_e_SOF2_v_to_e_SOF2,electron,deexcitation,2,candidate,unknown,no
e + SOF2_v,e + SOF + F,cand_e_SOF2_v_to_e_SOF_F,electron,dissociation,3,candidate,unknown,no
e + SOF2_v,e + SO + F2,cand_e_SOF2_v_to_e_SO_F2,electron,dissociation,3,candidate,unknown,no
e + SOF2_v,e + e + SOF+ + F,cand_e_SOF2_v_to_e_e_SOFp_F,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF2_v,e + e + SO+ + F2,cand_e_SOF2_v_to_e_e_SOp_F2,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF2_v,e + SOF2_v,cand_e_SOF2_v_to_e_SOF2_v,electron,elastic,3,candidate,unknown,no
e + SOF2_v,e + e + SOF2+,cand_e_SOF2_v_to_e_e_SOF2p,electron,ionization,3,candidate,unknown,no
e + SOF3,e + SOF2 + F,cand_e_SOF3_to_e_SOF2_F,electron,dissociation,2,candidate,unknown,no
e + SOF3,e + SOF + F2,cand_e_SOF3_to_e_SOF_F2,electron,dissociation,2,candidate,unknown,no
e + SOF3,e + e + SOF2+ + F,cand_e_SOF3_to_e_e_SOF2p_F,electron,dissociative_ionization,2,candidate,unknown,no
e + SOF3,e + e + SOF+ + F2,cand_e_SOF3_to_e_e_SOFp_F2,electron,dissociative_ionization,2,candidate,unknown,no
e + SOF3,e + SOF3,cand_e_SOF3_to_e_SOF3,electron,elastic,2,candidate,unknown,no
e + SOF3,e + SOF3*,cand_e_SOF3_to_e_SOF3*,electron,excitation,2,candidate,unknown,no
e + SOF3,e + SOF3_v,cand_e_SOF3_to_e_SOF3_v,electron,excitation,2,candidate,unknown,no
e + SOF3,e + e + SOF3+,cand_e_SOF3_to_e_e_SOF3p,electron,ionization,2,candidate,unknown,no
e + SOF3*,e + SOF3,cand_e_SOF3*_to_e_SOF3,electron,deexcitation,2,candidate,unknown,no
e + SOF3*,e + SOF2 + F,cand_e_SOF3*_to_e_SOF2_F,electron,dissociation,3,candidate,unknown,no
e + SOF3*,e + SOF + F2,cand_e_SOF3*_to_e_SOF_F2,electron,dissociation,3,candidate,unknown,no
e + SOF3*,e + e + SOF2+ + F,cand_e_SOF3*_to_e_e_SOF2p_F,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF3*,e + e + SOF+ + F2,cand_e_SOF3*_to_e_e_SOFp_F2,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF3*,e + SOF3*,cand_e_SOF3*_to_e_SOF3*,electron,elastic,3,candidate,unknown,no
e + SOF3*,e + e + SOF3+,cand_e_SOF3*_to_e_e_SOF3p,electron,ionization,3,candidate,unknown,no
e + SOF3_v,e + SOF3,cand_e_SOF3_v_to_e_SOF3,electron,deexcitation,2,candidate,unknown,no
e + SOF3_v,e + SOF2 + F,cand_e_SOF3_v_to_e_SOF2_F,electron,dissociation,3,candidate,unknown,no
e + SOF3_v,e + SOF + F2,cand_e_SOF3_v_to_e_SOF_F2,electron,dissociation,3,candidate,unknown,no
e + SOF3_v,e + e + SOF2+ + F,cand_e_SOF3_v_to_e_e_SOF2p_F,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF3_v,e + e + SOF+ + F2,cand_e_SOF3_v_to_e_e_SOFp_F2,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF3_v,e + SOF3_v,cand_e_SOF3_v_to_e_SOF3_v,electron,elastic,3,candidate,unknown,no
e + SOF3_v,e + e + SOF3+,cand_e_SOF3_v_to_e_e_SOF3p,electron,ionization,3,candidate,unknown,no
e + SOF4,e + SOF2 + F2,cand_e_SOF4_to_e_SOF2_F2,electron,dissociation,2,candidate,unknown,no
e + SOF4,e + SOF3 + F,cand_e_SOF4_to_e_SOF3_F,electron,dissociation,2,candidate,unknown,no
e + SOF4,e + e + SOF2+ + F2,cand_e_SOF4_to_e_e_SOF2p_F2,electron,dissociative_ionization,2,candidate,unknown,no
e + SOF4,e + e + SOF3+ + F,cand_e_SOF4_to_e_e_SOF3p_F,electron,dissociative_ionization,2,candidate,unknown,no
e + SOF4,e + SOF4,cand_e_SOF4_to_e_SOF4,electron,elastic,2,candidate,unknown,no
e + SOF4,e + SOF4*,cand_e_SOF4_to_e_SOF4*,electron,excitation,2,candidate,unknown,no
e + SOF4,e + SOF4_v,cand_e_SOF4_to_e_SOF4_v,electron,excitation,2,candidate,unknown,no
e + SOF4,e + e + SOF4+,cand_e_SOF4_to_e_e_SOF4p,electron,ionization,2,candidate,unknown,no
e + SOF4*,e + SOF4,cand_e_SOF4*_to_e_SOF4,electron,deexcitation,2,candidate,unknown,no
e + SOF4*,e + SOF2 + F2,cand_e_SOF4*_to_e_SOF2_F2,electron,dissociation,3,candidate,unknown,no
e + SOF4*,e + SOF3 + F,cand_e_SOF4*_to_e_SOF3_F,electron,dissociation,3,candidate,unknown,no
e + SOF4*,e + e + SOF2+ + F2,cand_e_SOF4*_to_e_e_SOF2p_F2,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF4*,e + e + SOF3+ + F,cand_e_SOF4*_to_e_e_SOF3p_F,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF4*,e + SOF4*,cand_e_SOF4*_to_e_SOF4*,electron,elastic,3,candidate,unknown,no
e + SOF4*,e + e + SOF4+,cand_e_SOF4*_to_e_e_SOF4p,electron,ionization,3,candidate,unknown,no
e + SOF4_v,e + SOF4,cand_e_SOF4_v_to_e_SOF4,electron,deexcitation,2,candidate,unknown,no
e + SOF4_v,e + SOF2 + F2,cand_e_SOF4_v_to_e_SOF2_F2,electron,dissociation,3,candidate,unknown,no
e + SOF4_v,e + SOF3 + F,cand_e_SOF4_v_to_e_SOF3_F,electron,dissociation,3,candidate,unknown,no
e + SOF4_v,e + e + SOF2+ + F2,cand_e_SOF4_v_to_e_e_SOF2p_F2,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF4_v,e + e + SOF3+ + F,cand_e_SOF4_v_to_e_e_SOF3p_F,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF4_v,e + SOF4_v,cand_e_SOF4_v_to_e_SOF4_v,electron,elastic,3,candidate,unknown,no
e + SOF4_v,e + e + SOF4+,cand_e_SOF4_v_to_e_e_SOF4p,electron,ionization,3,candidate,unknown,no
e + SOF_v,e + SOF,cand_e_SOF_v_to_e_SOF,electron,deexcitation,2,candidate,unknown,no
e + SOF_v,e + FO + S,cand_e_SOF_v_to_e_FO_S,electron,dissociation,3,candidate,unknown,no
e + SOF_v,e + e + OF+ + S,cand_e_SOF_v_to_e_e_OFp_S,electron,dissociative_ionization,3,candidate,unknown,no
e + SOF_v,e + SOF_v,cand_e_SOF_v_to_e_SOF_v,electron,elastic,3,candidate,unknown,no
e + SOF_v,e + e + SOF+,cand_e_SOF_v_to_e_e_SOFp,electron,ionization,3,candidate,unknown,no
e + SO_v,e + SO,cand_e_SO_v_to_e_SO,electron,deexcitation,2,candidate,unknown,no
e + SO_v,e + O + S,cand_e_SO_v_to_e_O_S,electron,dissociation,3,candidate,unknown,no
e + SO_v,e + e + O+ + S,cand_e_SO_v_to_e_e_Op_S,electron,dissociative_ionization,3,candidate,unknown,no
e + SO_v,e + SO_v,cand_e_SO_v_to_e_SO_v,electron,elastic,3,candidate,unknown,no
e + SO_v,e + e + SO+,cand_e_SO_v_to_e_e_SOp,electron,ionization,3,candidate,unknown,no
e + S_1D,e + S,e_S_1D_superelastic,electron,deexcitation,2,literature_supported,unknown,no
e + S_1D,e + S_1D,e_S_1D_elastic,electron,elastic,2,literature_supported,unknown,no
e + S_1D,e + e + S+,cand_e_S_1D_to_e_e_Sp,electron,ionization,2,candidate,unknown,no
e + S_1S,e + S,e_S_1S_superelastic,electron,deexcitation,2,literature_supported,unknown,no
e + S_1S,e + S_1S,e_S_1S_elastic,electron,elastic,2,literature_supported,unknown,no
e + S_1S,e + e + S+,cand_e_S_1S_to_e_e_Sp,electron,ionization,2,candidate,unknown,no
