id,equation,family,type,depth,status,verdict,decided
SF4_O1D_R133,SF4 + O_1D -> SOF4,neutral_neutral,reactive_scattering,1,literature_supported,comparable,yes
SF5_F2_to_SF6_F,SF5 + F2 -> SF6 + F,neutral_neutral,reactive_scattering,1,literature_supported,comparable,yes
SF5_O_R132,SF5 + O -> SOF4 + F,neutral_neutral,reactive_scattering,1,literature_supported,fast,yes
SF5_O1D_R132,SF5 + O_1D -> SOF4 + F,neutral_neutral,reactive_scattering,1,literature_supported,fast,yes
SF5_SF5_to_SF4_SF6,SF5 + SF5 -> SF4 + SF6,neutral_neutral,reactive_scattering,1,literature_supported,fast,yes
cand_Arp_F_char_Ar_Fp,Ar+ + F -> Ar + F+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_Arp_SF6_char_Ar_SF6p,Ar+ + SF6 -> Ar + SF6+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_Arp_SF6_diss_Ar_SF4p_F2,Ar+ + SF6 -> Ar + SF4+ + F2,ion_neutral,dissociative_charge_transfer,1,candidate,fast,yes
cand_Fp_Ar_char_F_Arp,F+ + Ar -> F + Ar+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_Fp_O2_char_F_O2p,F+ + O2 -> F + O2+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_Fp_O2_diss_F_Op_O,F+ + O2 -> F + O+ + O,ion_neutral,dissociative_charge_transfer,1,candidate,fast,yes
cand_Fp_SF6_char_F_SF6p,F+ + SF6 -> F + SF6+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_Fp_SF6_diss_F_SF5p_F,F+ + SF6 -> F + SF5+ + F,ion_neutral,dissociative_charge_transfer,1,candidate,fast,yes
cand_Fp_SF6_diss_F_SF4p_F2,F+ + SF6 -> F + SF4+ + F2,ion_neutral,dissociative_charge_transfer,1,candidate,fast,yes
cand_Op_SF6_char_O_SF6p,O+ + SF6 -> O + SF6+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_Op_SF6_diss_O_SF5p_F,O+ + SF6 -> O + SF5+ + F,ion_neutral,dissociative_charge_transfer,1,candidate,fast,yes
cand_O2p_SF6_diss_O2_SF5p_F,O2+ + SF6 -> O2 + SF5+ + F,ion_neutral,dissociative_charge_transfer,1,candidate,fast,yes
cand_Sp_O2_char_S_O2p,S+ + O2 -> S + O2+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_SFp_O2_char_SF_O2p,SF+ + O2 -> SF + O2+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_SF2p_O2_char_SF2_O2p,SF2+ + O2 -> SF2 + O2+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_SF4p_O2_char_SF4_O2p,SF4+ + O2 -> SF4 + O2+,ion_neutral,charge_transfer,1,candidate,fast,yes
cand_SF4p_SF6_diss_SF4_SF5p_F,SF4+ + SF6 -> SF4 + SF5+ + F,ion_neutral,dissociative_charge_transfer,1,candidate,fast,yes
cand_SF4p_SF6_diss_SF5p_SF5,SF4+ + SF6 -> SF5+ + SF5,ion_neutral,dissociative_charge_transfer,1,candidate,fast,yes
FO_FO_to_2F_O2,FO + FO -> 2 F + O2,neutral_neutral,reactive_scattering,2,literature_supported,fast,yes
FO_FO_to_F2_O2,FO + FO -> F2 + O2,neutral_neutral,reactive_scattering,2,literature_supported,slow,yes
FO_O_to_F_O2,FO + O -> F + O2,neutral_neutral,reactive_scattering,2,literature_supported,fast,yes
FO_O1D_to_F_O2,FO + O_1D -> F + O2,neutral_neutral,reactive_scattering,2,literature_supported,fast,yes
S_F2_to_SF_F,S + F2 -> SF + F,neutral_neutral,reactive_scattering,2,literature_supported,comparable,yes
SO_O_R130,SO + O -> SO2,neutral_neutral,reactive_scattering,2,literature_supported,fast,yes
SO_O1D_R130,SO + O_1D -> SO2,neutral_neutral,reactive_scattering,2,literature_supported,fast,yes
SOF_O_R122,SOF + O -> SO2 + F,neutral_neutral,reactive_scattering,2,literature_supported,fast,yes
SOF_O1D_R122,SOF + O_1D -> SO2 + F,neutral_neutral,reactive_scattering,2,literature_supported,fast,yes
SOF2_O_R131,SOF2 + O -> SO2F2,neutral_neutral,reactive_scattering,2,literature_supported,slow,yes
SOF2_O1D_R131,SOF2 + O_1D -> SO2F2,neutral_neutral,reactive_scattering,2,literature_supported,slow,yes
SOF3_O_R123,SOF3 + O -> SO2F2 + F,neutral_neutral,reactive_scattering,2,literature_supported,fast,yes
SOF3_O1D_R123,SOF3 + O_1D -> SO2F2 + F,neutral_neutral,reactive_scattering,2,literature_supported,fast,yes
cand_F2p_Ar_char_F2_Arp,F2+ + Ar -> F2 + Ar+,ion_neutral,charge_transfer,2,candidate,fast,yes
cand_F2p_Ar_diss_F_F_Arp,F2+ + Ar -> F + F + Ar+,ion_neutral,dissociative_charge_transfer,2,candidate,fast,yes
cand_F2p_F_char_F2_Fp,F2+ + F -> F2 + F+,ion_neutral,charge_transfer,2,candidate,fast,yes
cand_F2p_O2_char_F2_O2p,F2+ + O2 -> F2 + O2+,ion_neutral,charge_transfer,2,candidate,fast,yes
cand_F2p_O2_diss_F_F_O2p,F2+ + O2 -> F + F + O2+,ion_neutral,dissociative_charge_transfer,2,candidate,fast,yes
cand_F2p_SF6_char_F2_SF6p,F2+ + SF6 -> F2 + SF6+,ion_neutral,charge_transfer,2,candidate,fast,yes
cand_F2p_SF6_diss_F_F_SF6p,F2+ + SF6 -> F + F + SF6+,ion_neutral,dissociative_charge_transfer,2,candidate,fast,yes
cand_F2p_SF6_diss_F2_SF5p_F,F2+ + SF6 -> F2 + SF5+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,fast,yes
cand_F2p_SF6_diss_F2_SF4p_F2,F2+ + SF6 -> F2 + SF4+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,fast,yes
SO2F2_O_R137,SO2F2 + O -> SOF2 + O2,neutral_neutral,reactive_scattering,3,literature_supported,fast,yes
SO2F2_O1D_R137,SO2F2 + O_1D -> SOF2 + O2,neutral_neutral,reactive_scattering,3,literature_supported,fast,yes
