bodies,reactants,products,id,family,type,depth,status,verdict
2,F2 + CF,CF2 + F,F2_CF_to_CF2_F,neutral_neutral,reactive_scattering,2,literature_supported,comparable
2,F2 + CF2,CF3 + F,F2_CF2_to_CF3_F,neutral_neutral,reactive_scattering,1,literature_supported,slow
2,F2 + CF3,CF4 + F,F2_CF3_to_CF4_F,neutral_neutral,reactive_scattering,1,literature_supported,slow
